composite,setting,chip,parcel_id,full_px,hectares,native_10m_px,best_iou,found,width_native_px,is_null,draw,objects,seconds
true,0.88/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.0,0,3.768,0,0,138,75.44
true,0.88/0.88,g2_1053.tif,5264,157,0.578,57.8,0.6995,1,5.928,0,0,138,75.44
true,0.88/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.1979,0,3.768,0,0,138,75.44
true,0.88/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.0,0,3.231,0,0,138,75.44
true,0.88/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.1791,0,7.163,1,0,138,75.44
true,0.88/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.1208,0,3.768,1,0,138,75.44
true,0.88/0.88,g2_1053.tif,5264,157,0.578,57.8,0.1116,0,5.928,1,0,138,75.44
true,0.88/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.095,0,3.768,1,0,138,75.44
true,0.88/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.1688,0,3.231,1,0,138,75.44
true,0.88/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.1053,0,7.163,1,1,138,75.44
true,0.88/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.1854,0,3.768,1,1,138,75.44
true,0.88/0.88,g2_1053.tif,5264,157,0.578,57.8,0.1709,0,5.928,1,1,138,75.44
true,0.88/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.183,0,3.768,1,1,138,75.44
true,0.88/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.2753,0,3.231,1,1,138,75.44
true,0.88/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.1926,0,7.163,1,2,138,75.44
true,0.88/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.2432,0,3.768,1,2,138,75.44
true,0.88/0.88,g2_1053.tif,5264,157,0.578,57.8,0.1749,0,5.928,1,2,138,75.44
true,0.88/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.3087,0,3.768,1,2,138,75.44
true,0.88/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.2532,0,3.231,1,2,138,75.44
true,0.80/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.286,0,7.163,0,0,192,75.44
true,0.80/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.0,0,3.768,0,0,192,75.44
true,0.80/0.88,g2_1053.tif,5264,157,0.578,57.8,0.6995,1,5.928,0,0,192,75.44
true,0.80/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.1979,0,3.768,0,0,192,75.44
true,0.80/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.0,0,3.231,0,0,192,75.44
true,0.80/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.191,0,7.163,1,0,192,75.44
true,0.80/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.1084,0,3.768,1,0,192,75.44
true,0.80/0.88,g2_1053.tif,5264,157,0.578,57.8,0.3571,0,5.928,1,0,192,75.44
true,0.80/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.5701,1,3.768,1,0,192,75.44
true,0.80/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.1757,0,3.231,1,0,192,75.44
true,0.80/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.1675,0,7.163,1,1,192,75.44
true,0.80/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.1051,0,3.768,1,1,192,75.44
true,0.80/0.88,g2_1053.tif,5264,157,0.578,57.8,0.2589,0,5.928,1,1,192,75.44
true,0.80/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.0731,0,3.768,1,1,192,75.44
true,0.80/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.1647,0,3.231,1,1,192,75.44
true,0.80/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.3844,0,7.163,1,2,192,75.44
true,0.80/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.2045,0,3.768,1,2,192,75.44
true,0.80/0.88,g2_1053.tif,5264,157,0.578,57.8,0.3325,0,5.928,1,2,192,75.44
true,0.80/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.232,0,3.768,1,2,192,75.44
true,0.80/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.178,0,3.231,1,2,192,75.44
true,0.70/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.286,0,7.163,0,0,211,75.44
true,0.70/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.2955,0,3.768,0,0,211,75.44
true,0.70/0.88,g2_1053.tif,5264,157,0.578,57.8,0.6995,1,5.928,0,0,211,75.44
true,0.70/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.1979,0,3.768,0,0,211,75.44
true,0.70/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.5302,1,3.231,0,0,211,75.44
true,0.70/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.3498,0,7.163,1,0,211,75.44
true,0.70/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.2313,0,3.768,1,0,211,75.44
true,0.70/0.88,g2_1053.tif,5264,157,0.578,57.8,0.5929,1,5.928,1,0,211,75.44
true,0.70/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.7568,1,3.768,1,0,211,75.44
true,0.70/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.1726,0,3.231,1,0,211,75.44
true,0.70/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.4463,0,7.163,1,1,211,75.44
true,0.70/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.2047,0,3.768,1,1,211,75.44
true,0.70/0.88,g2_1053.tif,5264,157,0.578,57.8,0.0995,0,5.928,1,1,211,75.44
true,0.70/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.1507,0,3.768,1,1,211,75.44
true,0.70/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.2439,0,3.231,1,1,211,75.44
true,0.70/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.246,0,7.163,1,2,211,75.44
true,0.70/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.157,0,3.768,1,2,211,75.44
true,0.70/0.88,g2_1053.tif,5264,157,0.578,57.8,0.4324,0,5.928,1,2,211,75.44
true,0.70/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.2511,0,3.768,1,2,211,75.44
true,0.70/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.1499,0,3.231,1,2,211,75.44
true,0.60/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.286,0,7.163,0,0,213,75.44
true,0.60/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.2955,0,3.768,0,0,213,75.44
true,0.60/0.88,g2_1053.tif,5264,157,0.578,57.8,0.6995,1,5.928,0,0,213,75.44
true,0.60/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.1979,0,3.768,0,0,213,75.44
true,0.60/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.5302,1,3.231,0,0,213,75.44
true,0.60/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.3387,0,7.163,1,0,213,75.44
true,0.60/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.2183,0,3.768,1,0,213,75.44
true,0.60/0.88,g2_1053.tif,5264,157,0.578,57.8,0.3703,0,5.928,1,0,213,75.44
true,0.60/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.2128,0,3.768,1,0,213,75.44
true,0.60/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.274,0,3.231,1,0,213,75.44
true,0.60/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.3389,0,7.163,1,1,213,75.44
true,0.60/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.235,0,3.768,1,1,213,75.44
true,0.60/0.88,g2_1053.tif,5264,157,0.578,57.8,0.1724,0,5.928,1,1,213,75.44
true,0.60/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.1377,0,3.768,1,1,213,75.44
true,0.60/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.1687,0,3.231,1,1,213,75.44
true,0.60/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.1786,0,7.163,1,2,213,75.44
true,0.60/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.2633,0,3.768,1,2,213,75.44
true,0.60/0.88,g2_1053.tif,5264,157,0.578,57.8,0.1832,0,5.928,1,2,213,75.44
true,0.60/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.1203,0,3.768,1,2,213,75.44
true,0.60/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.1509,0,3.231,1,2,213,75.44
true,0.50/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.286,0,7.163,0,0,213,75.44
true,0.50/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.2955,0,3.768,0,0,213,75.44
true,0.50/0.88,g2_1053.tif,5264,157,0.578,57.8,0.6995,1,5.928,0,0,213,75.44
true,0.50/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.1979,0,3.768,0,0,213,75.44
true,0.50/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.5302,1,3.231,0,0,213,75.44
true,0.50/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.1291,0,7.163,1,0,213,75.44
true,0.50/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.1603,0,3.768,1,0,213,75.44
true,0.50/0.88,g2_1053.tif,5264,157,0.578,57.8,0.2096,0,5.928,1,0,213,75.44
true,0.50/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.3171,0,3.768,1,0,213,75.44
true,0.50/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.1446,0,3.231,1,0,213,75.44
true,0.50/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.3476,0,7.163,1,1,213,75.44
true,0.50/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.2854,0,3.768,1,1,213,75.44
true,0.50/0.88,g2_1053.tif,5264,157,0.578,57.8,0.306,0,5.928,1,1,213,75.44
true,0.50/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.099,0,3.768,1,1,213,75.44
true,0.50/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.3648,0,3.231,1,1,213,75.44
true,0.50/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.366,0,7.163,1,2,213,75.44
true,0.50/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.2804,0,3.768,1,2,213,75.44
true,0.50/0.88,g2_1053.tif,5264,157,0.578,57.8,0.1688,0,5.928,1,2,213,75.44
true,0.50/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.4144,0,3.768,1,2,213,75.44
true,0.50/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.3226,0,3.231,1,2,213,75.44
false,0.88/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.0053,0,7.163,0,0,164,75.27
false,0.88/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.2742,0,3.768,0,0,164,75.27
false,0.88/0.88,g2_1053.tif,5264,157,0.578,57.8,0.7349,1,5.928,0,0,164,75.27
false,0.88/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.2056,0,3.768,0,0,164,75.27
false,0.88/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.5385,1,3.231,0,0,164,75.27
false,0.88/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.2202,0,7.163,1,0,164,75.27
false,0.88/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.2951,0,3.768,1,0,164,75.27
false,0.88/0.88,g2_1053.tif,5264,157,0.578,57.8,0.2099,0,5.928,1,0,164,75.27
false,0.88/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.0873,0,3.768,1,0,164,75.27
false,0.88/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.1372,0,3.231,1,0,164,75.27
false,0.88/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.2166,0,7.163,1,1,164,75.27
false,0.88/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.1884,0,3.768,1,1,164,75.27
false,0.88/0.88,g2_1053.tif,5264,157,0.578,57.8,0.2141,0,5.928,1,1,164,75.27
false,0.88/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.0896,0,3.768,1,1,164,75.27
false,0.88/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.1927,0,3.231,1,1,164,75.27
false,0.88/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.47,0,7.163,1,2,164,75.27
false,0.88/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.308,0,3.768,1,2,164,75.27
false,0.88/0.88,g2_1053.tif,5264,157,0.578,57.8,0.1266,0,5.928,1,2,164,75.27
false,0.88/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.1961,0,3.768,1,2,164,75.27
false,0.88/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.1704,0,3.231,1,2,164,75.27
false,0.80/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.6313,1,7.163,0,0,215,75.27
false,0.80/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.275,0,3.768,0,0,215,75.27
false,0.80/0.88,g2_1053.tif,5264,157,0.578,57.8,0.6928,1,5.928,0,0,215,75.27
false,0.80/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.2028,0,3.768,0,0,215,75.27
false,0.80/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.5403,1,3.231,0,0,215,75.27
false,0.80/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.1728,0,7.163,1,0,215,75.27
false,0.80/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.086,0,3.768,1,0,215,75.27
false,0.80/0.88,g2_1053.tif,5264,157,0.578,57.8,0.2668,0,5.928,1,0,215,75.27
false,0.80/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.1159,0,3.768,1,0,215,75.27
false,0.80/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.1519,0,3.231,1,0,215,75.27
false,0.80/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.2429,0,7.163,1,1,215,75.27
false,0.80/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.1945,0,3.768,1,1,215,75.27
false,0.80/0.88,g2_1053.tif,5264,157,0.578,57.8,0.3062,0,5.928,1,1,215,75.27
false,0.80/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.2288,0,3.768,1,1,215,75.27
false,0.80/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.3088,0,3.231,1,1,215,75.27
false,0.80/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.3827,0,7.163,1,2,215,75.27
false,0.80/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.1513,0,3.768,1,2,215,75.27
false,0.80/0.88,g2_1053.tif,5264,157,0.578,57.8,0.1757,0,5.928,1,2,215,75.27
false,0.80/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.1696,0,3.768,1,2,215,75.27
false,0.80/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.1874,0,3.231,1,2,215,75.27
false,0.70/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.6313,1,7.163,0,0,233,75.27
false,0.70/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.275,0,3.768,0,0,233,75.27
false,0.70/0.88,g2_1053.tif,5264,157,0.578,57.8,0.6928,1,5.928,0,0,233,75.27
false,0.70/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.2028,0,3.768,0,0,233,75.27
false,0.70/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.5403,1,3.231,0,0,233,75.27
false,0.70/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.4719,0,7.163,1,0,233,75.27
false,0.70/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.326,0,3.768,1,0,233,75.27
false,0.70/0.88,g2_1053.tif,5264,157,0.578,57.8,0.3531,0,5.928,1,0,233,75.27
false,0.70/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.1975,0,3.768,1,0,233,75.27
false,0.70/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.4128,0,3.231,1,0,233,75.27
false,0.70/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.2022,0,7.163,1,1,233,75.27
false,0.70/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.1653,0,3.768,1,1,233,75.27
false,0.70/0.88,g2_1053.tif,5264,157,0.578,57.8,0.2213,0,5.928,1,1,233,75.27
false,0.70/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.1501,0,3.768,1,1,233,75.27
false,0.70/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.1038,0,3.231,1,1,233,75.27
false,0.70/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.4257,0,7.163,1,2,233,75.27
false,0.70/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.2018,0,3.768,1,2,233,75.27
false,0.70/0.88,g2_1053.tif,5264,157,0.578,57.8,0.1807,0,5.928,1,2,233,75.27
false,0.70/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.2148,0,3.768,1,2,233,75.27
false,0.70/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.1981,0,3.231,1,2,233,75.27
false,0.60/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.6313,1,7.163,0,0,236,75.27
false,0.60/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.275,0,3.768,0,0,236,75.27
false,0.60/0.88,g2_1053.tif,5264,157,0.578,57.8,0.6928,1,5.928,0,0,236,75.27
false,0.60/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.2028,0,3.768,0,0,236,75.27
false,0.60/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.5403,1,3.231,0,0,236,75.27
false,0.60/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.491,0,7.163,1,0,236,75.27
false,0.60/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.1742,0,3.768,1,0,236,75.27
false,0.60/0.88,g2_1053.tif,5264,157,0.578,57.8,0.3298,0,5.928,1,0,236,75.27
false,0.60/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.132,0,3.768,1,0,236,75.27
false,0.60/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.4048,0,3.231,1,0,236,75.27
false,0.60/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.3596,0,7.163,1,1,236,75.27
false,0.60/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.2125,0,3.768,1,1,236,75.27
false,0.60/0.88,g2_1053.tif,5264,157,0.578,57.8,0.198,0,5.928,1,1,236,75.27
false,0.60/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.1856,0,3.768,1,1,236,75.27
false,0.60/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.3641,0,3.231,1,1,236,75.27
false,0.60/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.4505,0,7.163,1,2,236,75.27
false,0.60/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.1632,0,3.768,1,2,236,75.27
false,0.60/0.88,g2_1053.tif,5264,157,0.578,57.8,0.3066,0,5.928,1,2,236,75.27
false,0.60/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.1502,0,3.768,1,2,236,75.27
false,0.60/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.2824,0,3.231,1,2,236,75.27
false,0.50/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.6313,1,7.163,0,0,236,75.27
false,0.50/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.275,0,3.768,0,0,236,75.27
false,0.50/0.88,g2_1053.tif,5264,157,0.578,57.8,0.6928,1,5.928,0,0,236,75.27
false,0.50/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.2028,0,3.768,0,0,236,75.27
false,0.50/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.5403,1,3.231,0,0,236,75.27
false,0.50/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.0895,0,7.163,1,0,236,75.27
false,0.50/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.2067,0,3.768,1,0,236,75.27
false,0.50/0.88,g2_1053.tif,5264,157,0.578,57.8,0.3344,0,5.928,1,0,236,75.27
false,0.50/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.232,0,3.768,1,0,236,75.27
false,0.50/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.1269,0,3.231,1,0,236,75.27
false,0.50/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.2942,0,7.163,1,1,236,75.27
false,0.50/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.1032,0,3.768,1,1,236,75.27
false,0.50/0.88,g2_1053.tif,5264,157,0.578,57.8,0.3437,0,5.928,1,1,236,75.27
false,0.50/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.3289,0,3.768,1,1,236,75.27
false,0.50/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.1461,0,3.231,1,1,236,75.27
false,0.50/0.88,g2_1053.tif,5262,169,0.6221,62.21,0.3887,0,7.163,1,2,236,75.27
false,0.50/0.88,g2_1053.tif,5263,176,0.6479,64.79,0.2519,0,3.768,1,2,236,75.27
false,0.50/0.88,g2_1053.tif,5264,157,0.578,57.8,0.3831,0,5.928,1,2,236,75.27
false,0.50/0.88,g2_1053.tif,5265,127,0.4675,46.75,0.3053,0,3.768,1,2,236,75.27
false,0.50/0.88,g2_1053.tif,5266,176,0.6479,64.79,0.2507,0,3.231,1,2,236,75.27
true,0.88/0.88,g2_1056.tif,5277,48,0.1767,17.67,0.0012,0,3.231,0,0,167,75.69
true,0.88/0.88,g2_1056.tif,5278,13,0.0479,4.79,0.0003,0,1.82,0,0,167,75.69
true,0.88/0.88,g2_1056.tif,5279,21,0.0773,7.73,0.0005,0,1.82,0,0,167,75.69
true,0.88/0.88,g2_1056.tif,5280,27,0.0994,9.94,0.0007,0,2.107,0,0,167,75.69
true,0.88/0.88,g2_1056.tif,5281,28,0.1031,10.31,0.0006,0,1.82,0,0,167,75.69
true,0.88/0.88,g2_1056.tif,5277,48,0.1767,17.67,0.1067,0,3.231,1,0,167,75.69
true,0.88/0.88,g2_1056.tif,5278,13,0.0479,4.79,0.0146,0,1.82,1,0,167,75.69
true,0.88/0.88,g2_1056.tif,5279,21,0.0773,7.73,0.0329,0,1.82,1,0,167,75.69
true,0.88/0.88,g2_1056.tif,5280,27,0.0994,9.94,0.0496,0,2.107,1,0,167,75.69
true,0.88/0.88,g2_1056.tif,5281,28,0.1031,10.31,0.0439,0,1.82,1,0,167,75.69
true,0.88/0.88,g2_1056.tif,5277,48,0.1767,17.67,0.1303,0,3.231,1,1,167,75.69
true,0.88/0.88,g2_1056.tif,5278,13,0.0479,4.79,0.0239,0,1.82,1,1,167,75.69
true,0.88/0.88,g2_1056.tif,5279,21,0.0773,7.73,0.0311,0,1.82,1,1,167,75.69
true,0.88/0.88,g2_1056.tif,5280,27,0.0994,9.94,0.0497,0,2.107,1,1,167,75.69
true,0.88/0.88,g2_1056.tif,5281,28,0.1031,10.31,0.027,0,1.82,1,1,167,75.69
true,0.88/0.88,g2_1056.tif,5277,48,0.1767,17.67,0.1473,0,3.231,1,2,167,75.69
true,0.88/0.88,g2_1056.tif,5278,13,0.0479,4.79,0.0372,0,1.82,1,2,167,75.69
true,0.88/0.88,g2_1056.tif,5279,21,0.0773,7.73,0.0571,0,1.82,1,2,167,75.69
true,0.88/0.88,g2_1056.tif,5280,27,0.0994,9.94,0.169,0,2.107,1,2,167,75.69
true,0.88/0.88,g2_1056.tif,5281,28,0.1031,10.31,0.0802,0,1.82,1,2,167,75.69
true,0.80/0.88,g2_1056.tif,5277,48,0.1767,17.67,0.0015,0,3.231,0,0,255,75.69
true,0.80/0.88,g2_1056.tif,5278,13,0.0479,4.79,0.2632,0,1.82,0,0,255,75.69
true,0.80/0.88,g2_1056.tif,5279,21,0.0773,7.73,0.0583,0,1.82,0,0,255,75.69
true,0.80/0.88,g2_1056.tif,5280,27,0.0994,9.94,0.0009,0,2.107,0,0,255,75.69
true,0.80/0.88,g2_1056.tif,5281,28,0.1031,10.31,0.0725,0,1.82,0,0,255,75.69
true,0.80/0.88,g2_1056.tif,5277,48,0.1767,17.67,0.1689,0,3.231,1,0,255,75.69
true,0.80/0.88,g2_1056.tif,5278,13,0.0479,4.79,0.104,0,1.82,1,0,255,75.69
true,0.80/0.88,g2_1056.tif,5279,21,0.0773,7.73,0.0815,0,1.82,1,0,255,75.69
true,0.80/0.88,g2_1056.tif,5280,27,0.0994,9.94,0.1783,0,2.107,1,0,255,75.69
true,0.80/0.88,g2_1056.tif,5281,28,0.1031,10.31,0.0329,0,1.82,1,0,255,75.69
true,0.80/0.88,g2_1056.tif,5277,48,0.1767,17.67,0.0903,0,3.231,1,1,255,75.69
true,0.80/0.88,g2_1056.tif,5278,13,0.0479,4.79,0.0492,0,1.82,1,1,255,75.69
true,0.80/0.88,g2_1056.tif,5279,21,0.0773,7.73,0.0795,0,1.82,1,1,255,75.69
true,0.80/0.88,g2_1056.tif,5280,27,0.0994,9.94,0.1898,0,2.107,1,1,255,75.69
true,0.80/0.88,g2_1056.tif,5281,28,0.1031,10.31,0.0855,0,1.82,1,1,255,75.69
true,0.80/0.88,g2_1056.tif,5277,48,0.1767,17.67,0.1638,0,3.231,1,2,255,75.69
true,0.80/0.88,g2_1056.tif,5278,13,0.0479,4.79,0.0366,0,1.82,1,2,255,75.69
true,0.80/0.88,g2_1056.tif,5279,21,0.0773,7.73,0.0592,0,1.82,1,2,255,75.69
true,0.80/0.88,g2_1056.tif,5280,27,0.0994,9.94,0.0553,0,2.107,1,2,255,75.69
true,0.80/0.88,g2_1056.tif,5281,28,0.1031,10.31,0.0789,0,1.82,1,2,255,75.69
true,0.70/0.88,g2_1056.tif,5277,48,0.1767,17.67,0.0016,0,3.231,0,0,275,75.69
true,0.70/0.88,g2_1056.tif,5278,13,0.0479,4.79,0.2632,0,1.82,0,0,275,75.69
true,0.70/0.88,g2_1056.tif,5279,21,0.0773,7.73,0.0583,0,1.82,0,0,275,75.69
true,0.70/0.88,g2_1056.tif,5280,27,0.0994,9.94,0.0009,0,2.107,0,0,275,75.69
true,0.70/0.88,g2_1056.tif,5281,28,0.1031,10.31,0.0725,0,1.82,0,0,275,75.69
true,0.70/0.88,g2_1056.tif,5277,48,0.1767,17.67,0.1368,0,3.231,1,0,275,75.69
true,0.70/0.88,g2_1056.tif,5278,13,0.0479,4.79,0.0447,0,1.82,1,0,275,75.69
true,0.70/0.88,g2_1056.tif,5279,21,0.0773,7.73,0.0722,0,1.82,1,0,275,75.69
true,0.70/0.88,g2_1056.tif,5280,27,0.0994,9.94,0.0811,0,2.107,1,0,275,75.69
true,0.70/0.88,g2_1056.tif,5281,28,0.1031,10.31,0.0962,0,1.82,1,0,275,75.69
true,0.70/0.88,g2_1056.tif,5277,48,0.1767,17.67,0.0892,0,3.231,1,1,275,75.69
true,0.70/0.88,g2_1056.tif,5278,13,0.0479,4.79,0.0327,0,1.82,1,1,275,75.69
true,0.70/0.88,g2_1056.tif,5279,21,0.0773,7.73,0.027,0,1.82,1,1,275,75.69
true,0.70/0.88,g2_1056.tif,5280,27,0.0994,9.94,0.0776,0,2.107,1,1,275,75.69
true,0.70/0.88,g2_1056.tif,5281,28,0.1031,10.31,0.029,0,1.82,1,1,275,75.69
true,0.70/0.88,g2_1056.tif,5277,48,0.1767,17.67,0.1297,0,3.231,1,2,275,75.69
true,0.70/0.88,g2_1056.tif,5278,13,0.0479,4.79,0.057,0,1.82,1,2,275,75.69
true,0.70/0.88,g2_1056.tif,5279,21,0.0773,7.73,0.0921,0,1.82,1,2,275,75.69
true,0.70/0.88,g2_1056.tif,5280,27,0.0994,9.94,0.0536,0,2.107,1,2,275,75.69
true,0.70/0.88,g2_1056.tif,5281,28,0.1031,10.31,0.1034,0,1.82,1,2,275,75.69
