country,chip,parcel_id,full_px,hectares,native_10m_px,best_iou,found
india,g2_0521.tif,2610,80,0.29408,29.41,0.0,0
india,g2_0523.tif,2616,28,0.10293,10.29,0.0,0
india,g2_0523.tif,2617,30,0.11028,11.03,0.0,0
india,g2_0523.tif,2618,31,0.11396,11.4,0.0,0
india,g2_0523.tif,2619,41,0.15072,15.07,0.0,0
india,g2_0523.tif,2620,28,0.10293,10.29,0.0,0
india,g2_0556.tif,2781,119,0.43745,43.74,0.0,0
india,g2_0556.tif,2782,47,0.17277,17.28,0.0,0
india,g2_0556.tif,2783,94,0.34555,34.55,0.0,0
india,g2_0556.tif,2784,155,0.56979,56.98,0.0,0
india,g2_0556.tif,2785,159,0.58449,58.45,0.0503,0
india,g2_0559.tif,2796,232,0.85284,85.28,0.0,0
india,g2_0559.tif,2797,445,1.63584,163.58,0.0,0
india,g2_0559.tif,2798,669,2.45927,245.93,0.0075,0
india,g2_0559.tif,2799,196,0.7205,72.05,0.0,0
india,g2_0559.tif,2800,357,1.31234,131.23,0.0252,0
india,g2_0563.tif,2816,65,0.23894,23.89,0.0,0
india,g2_0563.tif,2817,51,0.18748,18.75,0.0,0
india,g2_0563.tif,2818,38,0.13969,13.97,0.0,0
india,g2_0563.tif,2819,17,0.06249,6.25,0.0,0
india,g2_0563.tif,2820,31,0.11396,11.4,0.0,0
india,g2_0567.tif,2836,126,0.46318,46.32,0.0635,0
india,g2_0567.tif,2837,177,0.65066,65.07,0.0,0
india,g2_0567.tif,2838,136,0.49994,49.99,0.0,0
india,g2_0567.tif,2839,128,0.47053,47.05,0.0,0
india,g2_0567.tif,2840,151,0.55508,55.51,0.1325,0
india,g2_0575.tif,2876,660,2.42618,242.62,0.4983,0
india,g2_0575.tif,2877,708,2.60263,260.26,0.3666,0
india,g2_0575.tif,2878,643,2.36369,236.37,0.6005,1
india,g2_0575.tif,2879,385,1.41527,141.53,0.1563,0
india,g2_0575.tif,2880,668,2.45559,245.56,0.4192,0
india,g2_0576.tif,2881,121,0.4448,44.48,0.1797,0
india,g2_0576.tif,2882,46,0.1691,16.91,0.1465,0
india,g2_0576.tif,2883,39,0.14337,14.34,0.2155,0
india,g2_0576.tif,2884,54,0.19851,19.85,0.25,0
india,g2_0576.tif,2885,198,0.72785,72.79,0.0557,0
india,g2_0588.tif,2941,283,1.04032,104.03,0.0,0
india,g2_0588.tif,2942,245,0.90063,90.06,0.0,0
india,g2_0588.tif,2943,294,1.08075,108.08,0.0,0
india,g2_0588.tif,2944,252,0.92636,92.64,0.0,0
india,g2_0588.tif,2945,301,1.10649,110.65,0.0,0
india,g2_0594.tif,2971,163,0.59919,59.92,0.5215,1
india,g2_0594.tif,2972,243,0.89328,89.33,0.4735,0
india,g2_0594.tif,2973,241,0.88592,88.59,0.0373,0
india,g2_0594.tif,2974,159,0.58449,58.45,0.1393,0
india,g2_0594.tif,2975,197,0.72418,72.42,0.1485,0
india,g2_0608.tif,3042,226,0.83078,83.08,0.208,0
india,g2_0608.tif,3043,96,0.3529,35.29,0.0649,0
india,g2_0608.tif,3044,163,0.59919,59.92,0.5086,1
india,g2_0608.tif,3045,237,0.87122,87.12,0.1857,0
india,g2_0608.tif,3046,147,0.54038,54.04,0.2381,0
india,g2_0611.tif,3057,106,0.38966,38.97,0.0,0
india,g2_0611.tif,3058,127,0.46686,46.69,0.0,0
india,g2_0611.tif,3059,130,0.47788,47.79,0.0,0
india,g2_0611.tif,3060,378,1.38954,138.95,0.0,0
india,g2_0611.tif,3061,477,1.75347,175.35,0.0,0
india,g2_0617.tif,3087,141,0.51832,51.83,0.1864,0
india,g2_0617.tif,3088,84,0.30879,30.88,0.1978,0
india,g2_0617.tif,3089,137,0.50362,50.36,0.0,0
india,g2_0617.tif,3090,93,0.34187,34.19,0.0631,0
india,g2_0617.tif,3091,93,0.34187,34.19,0.0833,0
india,g2_0631.tif,3157,25,0.0919,9.19,0.0,0
india,g2_0631.tif,3158,15,0.05514,5.51,0.0,0
india,g2_0631.tif,3159,14,0.05146,5.15,0.0,0
india,g2_0631.tif,3160,26,0.09558,9.56,0.0,0
india,g2_0631.tif,3161,29,0.10661,10.66,0.0,0
india,g2_0640.tif,3202,289,1.06237,106.24,0.1453,0
india,g2_0640.tif,3203,270,0.99253,99.25,0.2,0
india,g2_0640.tif,3204,68,0.24997,25.0,0.0,0
india,g2_0640.tif,3205,67,0.24629,24.63,0.4627,0
india,g2_0640.tif,3206,120,0.44112,44.11,0.0167,0
india,g2_0648.tif,3242,1218,4.47741,447.74,0.1752,0
india,g2_0648.tif,3243,652,2.39677,239.68,0.0061,0
india,g2_0648.tif,3244,887,3.26064,326.06,0.0293,0
india,g2_0648.tif,3245,447,1.64319,164.32,0.0,0
india,g2_0648.tif,3246,450,1.65422,165.42,0.0,0
india,g2_0667.tif,3337,44,0.16175,16.17,0.0,0
india,g2_0667.tif,3338,25,0.0919,9.19,0.0,0
india,g2_0667.tif,3339,35,0.12866,12.87,0.0,0
india,g2_0667.tif,3340,37,0.13601,13.6,0.0,0
india,g2_0667.tif,3341,48,0.17645,17.64,0.0,0
india,g2_0671.tif,3357,320,1.17633,117.63,0.1125,0
india,g2_0671.tif,3358,312,1.14692,114.69,0.0839,0
india,g2_0671.tif,3359,331,1.21677,121.68,0.0393,0
india,g2_0671.tif,3360,354,1.30132,130.13,0.0694,0
india,g2_0671.tif,3361,419,1.54026,154.03,0.0215,0
india,g2_0694.tif,3472,47,0.17277,17.28,0.0,0
india,g2_0694.tif,3473,34,0.12499,12.5,0.0,0
india,g2_0694.tif,3474,44,0.16175,16.17,0.0,0
india,g2_0694.tif,3475,48,0.17645,17.64,0.0,0
india,g2_0694.tif,3476,64,0.23527,23.53,0.0,0
india,g2_0698.tif,3492,172,0.63228,63.23,0.1221,0
india,g2_0698.tif,3493,150,0.55141,55.14,0.0,0
india,g2_0698.tif,3494,215,0.79035,79.03,0.0605,0
india,g2_0698.tif,3495,322,1.18368,118.37,0.0497,0
india,g2_0698.tif,3496,164,0.60287,60.29,0.0,0
india,g2_0702.tif,3512,223,0.81976,81.98,0.0,0
india,g2_0702.tif,3513,180,0.66169,66.17,0.0444,0
india,g2_0702.tif,3514,122,0.44848,44.85,0.0,0
india,g2_0702.tif,3515,286,1.05135,105.13,0.0944,0
india,g2_0702.tif,3516,92,0.3382,33.82,0.0543,0
india,g2_0714.tif,3572,71,0.261,26.1,0.0,0
india,g2_0714.tif,3573,203,0.74624,74.62,0.0043,0
india,g2_0714.tif,3574,147,0.54038,54.04,0.0,0
india,g2_0714.tif,3575,170,0.62493,62.49,0.0412,0
india,g2_0714.tif,3576,161,0.59184,59.18,0.1353,0
india,g2_0729.tif,3647,92,0.3382,33.82,0.2717,0
india,g2_0729.tif,3648,104,0.38231,38.23,0.215,0
india,g2_0729.tif,3649,77,0.28305,28.31,0.2584,0
india,g2_0729.tif,3650,88,0.32349,32.35,0.1081,0
india,g2_0729.tif,3651,114,0.41907,41.91,0.0965,0
india,g2_0733.tif,3667,144,0.52935,52.93,0.0,0
india,g2_0733.tif,3668,159,0.58449,58.45,0.0,0
india,g2_0733.tif,3669,126,0.46318,46.32,0.0,0
india,g2_0733.tif,3670,151,0.55508,55.51,0.0,0
india,g2_0733.tif,3671,154,0.56611,56.61,0.0,0
india,g2_0756.tif,3782,56,0.20586,20.59,0.0,0
india,g2_0756.tif,3783,84,0.30879,30.88,0.0,0
india,g2_0756.tif,3784,63,0.23159,23.16,0.0,0
india,g2_0756.tif,3785,65,0.23894,23.89,0.0,0
india,g2_0756.tif,3786,89,0.32717,32.72,0.0,0
india,g2_0769.tif,3847,238,0.8749,87.49,0.0798,0
india,g2_0769.tif,3848,85,0.31246,31.25,0.0,0
india,g2_0769.tif,3849,243,0.89328,89.33,0.0,0
india,g2_0769.tif,3850,232,0.85284,85.28,0.1254,0
india,g2_0769.tif,3851,217,0.7977,79.77,0.1865,0
india,g2_0782.tif,3912,46,0.1691,16.91,0.0,0
india,g2_0782.tif,3913,38,0.13969,13.97,0.0,0
india,g2_0782.tif,3914,106,0.38966,38.97,0.0,0
india,g2_0782.tif,3915,84,0.30879,30.88,0.0,0
india,g2_0782.tif,3916,233,0.85652,85.65,0.0,0
india,g2_0810.tif,4047,103,0.37863,37.86,0.2414,0
india,g2_0810.tif,4048,96,0.3529,35.29,0.3972,0
india,g2_0810.tif,4049,90,0.33084,33.08,0.336,0
india,g2_0810.tif,4050,180,0.66169,66.17,0.2278,0
india,g2_0810.tif,4051,445,1.63584,163.58,0.1955,0
india,g2_0812.tif,4057,79,0.29041,29.04,0.2152,0
india,g2_0812.tif,4058,132,0.48524,48.52,0.1439,0
india,g2_0812.tif,4059,132,0.48524,48.52,0.2652,0
india,g2_0812.tif,4060,330,1.21309,121.31,0.2424,0
india,g2_0812.tif,4061,101,0.37128,37.13,0.0198,0
india,g2_0818.tif,4087,70,0.25732,25.73,0.0286,0
india,g2_0818.tif,4088,72,0.26467,26.47,0.0833,0
india,g2_0818.tif,4089,54,0.19851,19.85,0.0,0
india,g2_0818.tif,4090,100,0.3676,36.76,0.1101,0
india,g2_0818.tif,4091,95,0.34922,34.92,0.0526,0
india,g2_0821.tif,4102,79,0.29041,29.04,0.0,0
india,g2_0821.tif,4103,78,0.28673,28.67,0.1795,0
india,g2_0821.tif,4104,56,0.20586,20.59,0.0,0
india,g2_0821.tif,4105,63,0.23159,23.16,0.0,0
india,g2_0821.tif,4106,79,0.29041,29.04,0.0,0
india,g2_0831.tif,4152,591,2.17254,217.25,0.0592,0
india,g2_0831.tif,4153,886,3.25697,325.7,0.0722,0
india,g2_0831.tif,4154,420,1.54393,154.39,0.1238,0
india,g2_0831.tif,4155,245,0.90063,90.06,0.2063,0
india,g2_0831.tif,4156,1303,4.78987,478.99,0.0576,0
india,g2_0847.tif,4232,333,1.22412,122.41,0.1952,0
india,g2_0847.tif,4233,259,0.95209,95.21,0.2421,0
india,g2_0847.tif,4234,273,1.00356,100.36,0.326,0
india,g2_0847.tif,4235,422,1.55129,155.13,0.4289,0
india,g2_0847.tif,4236,208,0.76462,76.46,0.1923,0
india,g2_0850.tif,4247,581,2.13578,213.58,0.1818,0
india,g2_0850.tif,4248,412,1.51453,151.45,0.1335,0
india,g2_0850.tif,4249,198,0.72785,72.79,0.2299,0
india,g2_0850.tif,4250,476,1.74979,174.98,0.3193,0
india,g2_0850.tif,4251,691,2.54014,254.01,0.2156,0
india,g2_0851.tif,4252,53,0.19483,19.48,0.0,0
india,g2_0851.tif,4253,54,0.19851,19.85,0.0,0
india,g2_0851.tif,4254,51,0.18748,18.75,0.0,0
india,g2_0851.tif,4255,53,0.19483,19.48,0.0,0
india,g2_0851.tif,4256,58,0.21321,21.32,0.0,0
india,g2_0855.tif,4272,183,0.67271,67.27,0.4208,0
india,g2_0855.tif,4273,375,1.37851,137.85,0.0587,0
india,g2_0855.tif,4274,299,1.09913,109.91,0.0334,0
india,g2_0855.tif,4275,87,0.31982,31.98,0.0,0
india,g2_0855.tif,4276,181,0.66536,66.54,0.0,0
india,g2_0857.tif,4282,242,0.8896,88.96,0.2769,0
india,g2_0857.tif,4283,167,0.6139,61.39,0.018,0
india,g2_0857.tif,4284,304,1.11751,111.75,0.1086,0
india,g2_0857.tif,4285,102,0.37496,37.5,0.0294,0
india,g2_0857.tif,4286,75,0.2757,27.57,0.4133,0
india,g2_0859.tif,4292,58,0.21321,21.32,0.0,0
india,g2_0859.tif,4293,110,0.40436,40.44,0.0,0
india,g2_0859.tif,4294,212,0.77932,77.93,0.0,0
india,g2_0859.tif,4295,41,0.15072,15.07,0.0,0
india,g2_0859.tif,4296,204,0.74991,74.99,0.0147,0
india,g2_0870.tif,4347,118,0.43377,43.38,0.3119,0
india,g2_0870.tif,4348,98,0.36025,36.03,0.2783,0
india,g2_0870.tif,4349,18,0.06617,6.62,0.0,0
india,g2_0870.tif,4350,22,0.08087,8.09,0.0,0
india,g2_0870.tif,4351,30,0.11028,11.03,0.0,0
india,g2_0876.tif,4377,25,0.0919,9.19,0.0,0
india,g2_0876.tif,4378,19,0.06984,6.98,0.0,0
india,g2_0876.tif,4379,17,0.06249,6.25,0.0,0
india,g2_0876.tif,4380,19,0.06984,6.98,0.0,0
india,g2_0876.tif,4381,42,0.15439,15.44,0.0,0
india,g2_0882.tif,4407,202,0.74256,74.26,0.1089,0
india,g2_0882.tif,4408,194,0.71315,71.32,0.4278,0
