parcel_id,objects_over,best_iou,chip
1681,11,0.2717,g2_0336.tif
1682,9,0.3066,g2_0336.tif
1683,8,0.3975,g2_0336.tif
1684,1,0.2715,g2_0336.tif
1685,12,0.2369,g2_0336.tif
1691,5,0.5983,g2_0338.tif
1692,5,0.4362,g2_0338.tif
1693,4,0.2696,g2_0338.tif
1694,3,0.7241,g2_0338.tif
1695,6,0.4267,g2_0338.tif
1701,6,0.4752,g2_0340.tif
1702,6,0.2406,g2_0340.tif
1703,6,0.4092,g2_0340.tif
1704,10,0.4573,g2_0340.tif
1705,8,0.5911,g2_0340.tif
1721,1,0.0857,g2_0344.tif
1722,2,0.0903,g2_0344.tif
1723,1,0.1,g2_0344.tif
1724,2,0.1007,g2_0344.tif
1725,2,0.1773,g2_0344.tif
1726,3,0.3899,g2_0345.tif
1727,3,0.2645,g2_0345.tif
1728,3,0.1855,g2_0345.tif
1729,1,0.1532,g2_0345.tif
1730,4,0.3163,g2_0345.tif
1741,7,0.7787,g2_0348.tif
1742,7,0.5319,g2_0348.tif
1743,4,0.7389,g2_0348.tif
1744,5,0.5,g2_0348.tif
1745,8,0.2584,g2_0348.tif
1791,6,0.4695,g2_0358.tif
1792,6,0.4859,g2_0358.tif
1793,4,0.4802,g2_0358.tif
1794,4,0.6028,g2_0358.tif
1795,6,0.6837,g2_0358.tif
1836,3,0.5439,g2_0367.tif
1837,6,0.3214,g2_0367.tif
1838,4,0.2727,g2_0367.tif
1839,2,0.0714,g2_0367.tif
1840,2,0.2987,g2_0367.tif
1841,7,0.5082,g2_0368.tif
1842,6,0.4519,g2_0368.tif
1843,3,0.3033,g2_0368.tif
1844,7,0.4174,g2_0368.tif
1845,4,0.4767,g2_0368.tif
1866,3,0.4762,g2_0373.tif
1867,8,0.3281,g2_0373.tif
1868,3,0.437,g2_0373.tif
1869,6,0.2677,g2_0373.tif
1870,6,0.283,g2_0373.tif
1926,5,0.5,g2_0385.tif
1927,6,0.4202,g2_0385.tif
1928,6,0.2201,g2_0385.tif
1929,2,0.6941,g2_0385.tif
1930,3,0.4428,g2_0385.tif
1931,5,0.2744,g2_0386.tif
1932,7,0.4581,g2_0386.tif
1933,6,0.7154,g2_0386.tif
1934,2,0.232,g2_0386.tif
1935,7,0.6647,g2_0386.tif
1941,2,0.1168,g2_0388.tif
1942,2,0.1441,g2_0388.tif
1943,2,0.3088,g2_0388.tif
1944,2,0.4328,g2_0388.tif
1945,3,0.3611,g2_0388.tif
1996,1,0.686,g2_0399.tif
1997,2,0.2899,g2_0399.tif
1998,5,0.2871,g2_0399.tif
1999,4,0.5072,g2_0399.tif
2000,2,0.6308,g2_0399.tif
2001,6,0.6145,g2_0400.tif
2002,2,0.287,g2_0400.tif
2003,6,0.6535,g2_0400.tif
2004,6,0.5125,g2_0400.tif
2005,3,0.4809,g2_0400.tif
2031,4,0.1479,g2_0406.tif
2032,4,0.4462,g2_0406.tif
2033,5,0.3119,g2_0406.tif
2034,3,0.3011,g2_0406.tif
2035,8,0.2551,g2_0406.tif
2051,6,0.3917,g2_0410.tif
2052,11,0.4815,g2_0410.tif
2053,5,0.7689,g2_0410.tif
2054,3,0.7429,g2_0410.tif
2055,6,0.7948,g2_0410.tif
2091,5,0.5448,g2_0418.tif
2092,5,0.546,g2_0418.tif
2093,3,0.6202,g2_0418.tif
2094,7,0.5,g2_0418.tif
2095,3,0.5222,g2_0418.tif
2146,1,0.2647,g2_0429.tif
2147,2,0.2105,g2_0429.tif
2148,3,0.1622,g2_0429.tif
2149,3,0.3235,g2_0429.tif
2150,3,0.2083,g2_0429.tif
2196,4,0.2455,g2_0439.tif
2197,1,0.3673,g2_0439.tif
2198,4,0.5694,g2_0439.tif
2199,4,0.7167,g2_0439.tif
2200,4,0.5,g2_0439.tif
2271,8,0.2861,g2_0454.tif
2272,10,0.4939,g2_0454.tif
2273,3,0.5968,g2_0454.tif
2274,9,0.5913,g2_0454.tif
2275,4,0.2989,g2_0454.tif
2291,7,0.411,g2_0458.tif
2292,10,0.4935,g2_0458.tif
2293,16,0.2793,g2_0458.tif
2294,2,0.1532,g2_0458.tif
2295,1,0.0769,g2_0458.tif
2316,4,0.3119,g2_0463.tif
2317,4,0.3707,g2_0463.tif
2318,3,0.7092,g2_0463.tif
2319,3,0.2222,g2_0463.tif
2320,2,0.2349,g2_0463.tif
2351,2,0.1274,g2_0470.tif
2352,2,0.1901,g2_0470.tif
2353,1,0.1595,g2_0470.tif
2354,1,0.2974,g2_0470.tif
2355,2,0.4839,g2_0470.tif
2376,5,0.5535,g2_0475.tif
2377,5,0.5811,g2_0475.tif
2378,5,0.5469,g2_0475.tif
2379,4,0.6913,g2_0475.tif
2380,6,0.53,g2_0475.tif
2466,2,0.25,g2_0493.tif
2467,2,0.3321,g2_0493.tif
2468,3,0.2483,g2_0493.tif
2469,3,0.3209,g2_0493.tif
2470,3,0.4211,g2_0493.tif
2531,5,0.2911,g2_0506.tif
2532,8,0.4189,g2_0506.tif
2533,6,0.408,g2_0506.tif
2534,3,0.3416,g2_0506.tif
2535,4,0.2651,g2_0506.tif
2546,2,0.8723,g2_0509.tif
2547,2,0.3225,g2_0509.tif
2548,3,0.3909,g2_0509.tif
2549,4,0.7832,g2_0509.tif
2550,8,0.6594,g2_0509.tif
2586,4,0.3631,g2_0517.tif
2587,2,0.4204,g2_0517.tif
2588,6,0.8333,g2_0517.tif
2589,2,0.6508,g2_0517.tif
2590,7,0.6506,g2_0517.tif
2591,3,0.3455,g2_0518.tif
2592,5,0.3605,g2_0518.tif
2593,5,0.2647,g2_0518.tif
2594,4,0.5714,g2_0518.tif
2595,5,0.4554,g2_0518.tif
2606,5,0.3214,g2_0521.tif
2607,4,0.3667,g2_0521.tif
2608,4,0.496,g2_0521.tif
2609,6,0.2633,g2_0521.tif
2610,4,0.4227,g2_0521.tif
2616,3,0.8667,g2_0523.tif
2617,5,0.1702,g2_0523.tif
2618,1,0.2199,g2_0523.tif
2619,4,0.21,g2_0523.tif
2620,2,0.4255,g2_0523.tif
2781,4,0.671,g2_0556.tif
2782,3,0.1772,g2_0556.tif
2783,6,0.433,g2_0556.tif
2784,6,0.557,g2_0556.tif
2785,3,0.4352,g2_0556.tif
2796,7,0.2249,g2_0559.tif
2797,10,0.4022,g2_0559.tif
2798,12,0.2749,g2_0559.tif
2799,4,0.4302,g2_0559.tif
2800,7,0.4322,g2_0559.tif
2816,3,0.1418,g2_0563.tif
2817,5,0.6481,g2_0563.tif
2818,3,0.3118,g2_0563.tif
2819,2,0.0925,g2_0563.tif
2820,1,0.1802,g2_0563.tif
2836,7,0.3864,g2_0567.tif
2837,6,0.401,g2_0567.tif
2838,4,0.6564,g2_0567.tif
2839,6,0.493,g2_0567.tif
2840,6,0.7358,g2_0567.tif
2876,6,0.4211,g2_0575.tif
2877,8,0.5065,g2_0575.tif
2878,6,0.5155,g2_0575.tif
2879,6,0.1818,g2_0575.tif
2880,8,0.585,g2_0575.tif
2881,6,0.2222,g2_0576.tif
2882,1,0.2,g2_0576.tif
2883,1,0.1696,g2_0576.tif
2884,2,0.3258,g2_0576.tif
2885,4,0.2299,g2_0576.tif
2941,6,0.2741,g2_0588.tif
2942,6,0.2222,g2_0588.tif
2943,6,0.3605,g2_0588.tif
2944,6,0.2179,g2_0588.tif
2945,9,0.3042,g2_0588.tif
2971,4,0.5649,g2_0594.tif
2972,4,0.5112,g2_0594.tif
2973,8,0.2397,g2_0594.tif
2974,3,0.3663,g2_0594.tif
2975,5,0.5142,g2_0594.tif
3042,7,0.3559,g2_0608.tif
3043,2,0.259,g2_0608.tif
3044,6,0.3333,g2_0608.tif
3045,7,0.2521,g2_0608.tif
3046,4,0.5328,g2_0608.tif
3057,5,0.5091,g2_0611.tif
3058,5,0.3308,g2_0611.tif
3059,5,0.2222,g2_0611.tif
3060,8,0.4036,g2_0611.tif
3061,10,0.449,g2_0611.tif
3087,1,0.4222,g2_0617.tif
3088,4,0.3085,g2_0617.tif
3089,2,0.5879,g2_0617.tif
3090,4,0.142,g2_0617.tif
3091,3,0.198,g2_0617.tif
3157,2,0.0857,g2_0631.tif
3158,2,0.0807,g2_0631.tif
3159,1,0.0848,g2_0631.tif
3160,3,0.1149,g2_0631.tif
3161,3,0.2987,g2_0631.tif
3202,10,0.3945,g2_0640.tif
3203,5,0.3844,g2_0640.tif
3204,5,0.4474,g2_0640.tif
3205,5,0.6522,g2_0640.tif
3206,5,0.3165,g2_0640.tif
3242,16,0.1797,g2_0648.tif
3243,9,0.2413,g2_0648.tif
3244,20,0.1527,g2_0648.tif
3245,9,0.2981,g2_0648.tif
3246,9,0.1943,g2_0648.tif
3337,2,0.1966,g2_0667.tif
3338,3,0.1204,g2_0667.tif
3339,2,0.2143,g2_0667.tif
3340,3,0.1724,g2_0667.tif
3341,1,0.4752,g2_0667.tif
3357,11,0.2744,g2_0671.tif
3358,13,0.2888,g2_0671.tif
3359,10,0.1838,g2_0671.tif
3360,10,0.1893,g2_0671.tif
3361,11,0.2971,g2_0671.tif
3472,4,0.4231,g2_0694.tif
3473,3,0.232,g2_0694.tif
3474,4,0.1631,g2_0694.tif
3475,5,0.4595,g2_0694.tif
3476,2,0.48,g2_0694.tif
3492,2,0.3693,g2_0698.tif
3493,7,0.6522,g2_0698.tif
3494,5,0.3004,g2_0698.tif
3495,7,0.1991,g2_0698.tif
3496,9,0.3503,g2_0698.tif
3512,5,0.3933,g2_0702.tif
3513,6,0.6878,g2_0702.tif
3514,4,0.5101,g2_0702.tif
3515,7,0.2196,g2_0702.tif
3516,6,0.4727,g2_0702.tif
3572,6,0.3291,g2_0714.tif
3573,7,0.3026,g2_0714.tif
3574,6,0.2722,g2_0714.tif
3575,7,0.2312,g2_0714.tif
3576,7,0.2418,g2_0714.tif
3647,4,0.459,g2_0729.tif
3648,7,0.2797,g2_0729.tif
3649,2,0.4649,g2_0729.tif
3650,5,0.4787,g2_0729.tif
3651,5,0.5652,g2_0729.tif
3667,4,0.3289,g2_0733.tif
3668,4,0.3203,g2_0733.tif
3669,5,0.2721,g2_0733.tif
3670,6,0.4158,g2_0733.tif
3671,4,0.2446,g2_0733.tif
3782,3,0.4375,g2_0756.tif
3783,3,0.4615,g2_0756.tif
3784,4,0.4835,g2_0756.tif
3785,2,0.1266,g2_0756.tif
3786,3,0.1571,g2_0756.tif
3847,7,0.4941,g2_0769.tif
3848,5,0.3191,g2_0769.tif
3849,10,0.3279,g2_0769.tif
3850,8,0.2609,g2_0769.tif
3851,6,0.2862,g2_0769.tif
3912,6,0.6596,g2_0782.tif
3913,4,0.1644,g2_0782.tif
3914,3,0.6879,g2_0782.tif
3915,4,0.1495,g2_0782.tif
3916,2,0.5806,g2_0782.tif
4047,2,0.327,g2_0810.tif
4048,2,0.6972,g2_0810.tif
4049,3,0.4278,g2_0810.tif
4050,8,0.4324,g2_0810.tif
4051,8,0.2401,g2_0810.tif
4057,3,0.6598,g2_0812.tif
4058,4,0.7778,g2_0812.tif
4059,4,0.6765,g2_0812.tif
4060,7,0.3932,g2_0812.tif
4061,5,0.5495,g2_0812.tif
4087,2,0.4925,g2_0818.tif
4088,4,0.2393,g2_0818.tif
4089,3,0.5488,g2_0818.tif
4090,4,0.2798,g2_0818.tif
4091,5,0.5766,g2_0818.tif
4102,3,0.6559,g2_0821.tif
4103,6,0.45,g2_0821.tif
4104,3,0.3571,g2_0821.tif
4105,5,0.4625,g2_0821.tif
4106,3,0.3359,g2_0821.tif
4152,18,0.2132,g2_0831.tif
4153,17,0.2144,g2_0831.tif
4154,16,0.2095,g2_0831.tif
4155,8,0.4,g2_0831.tif
4156,28,0.1512,g2_0831.tif
4232,8,0.4985,g2_0847.tif
4233,6,0.3966,g2_0847.tif
4234,7,0.6886,g2_0847.tif
4235,6,0.6275,g2_0847.tif
4236,6,0.4333,g2_0847.tif
4247,12,0.2723,g2_0850.tif
4248,5,0.6602,g2_0850.tif
4249,4,0.5596,g2_0850.tif
4250,5,0.3725,g2_0850.tif
4251,11,0.508,g2_0850.tif
4252,2,0.4095,g2_0851.tif
4253,4,0.3696,g2_0851.tif
4254,4,0.3977,g2_0851.tif
4255,3,0.42,g2_0851.tif
4256,4,0.2353,g2_0851.tif
4272,5,0.5654,g2_0855.tif
4273,11,0.239,g2_0855.tif
4274,6,0.3409,g2_0855.tif
4275,4,0.3782,g2_0855.tif
4276,4,0.3324,g2_0855.tif
4282,5,0.5059,g2_0857.tif
4283,2,0.5579,g2_0857.tif
4284,7,0.6461,g2_0857.tif
4285,2,0.3633,g2_0857.tif
4286,3,0.5536,g2_0857.tif
4292,2,0.3469,g2_0859.tif
4293,4,0.6735,g2_0859.tif
4294,5,0.621,g2_0859.tif
4295,4,0.1856,g2_0859.tif
4296,2,0.6505,g2_0859.tif
4347,4,0.3381,g2_0870.tif
4348,2,0.3134,g2_0870.tif
4349,1,0.0766,g2_0870.tif
4350,2,0.0704,g2_0870.tif
4351,1,0.1571,g2_0870.tif
4377,2,0.1412,g2_0876.tif
4378,2,0.0743,g2_0876.tif
4379,2,0.0647,g2_0876.tif
4380,2,0.1154,g2_0876.tif
4381,5,0.125,g2_0876.tif
4407,5,0.6288,g2_0882.tif
4408,6,0.7538,g2_0882.tif
4409,10,0.4356,g2_0882.tif
4410,4,0.8325,g2_0882.tif
4411,4,0.8242,g2_0882.tif
4472,2,0.4375,g2_0895.tif
4473,2,0.1771,g2_0895.tif
4474,3,0.1354,g2_0895.tif
4475,3,0.3111,g2_0895.tif
4476,4,0.2857,g2_0895.tif
4482,2,0.2301,g2_0897.tif
4483,1,0.2386,g2_0897.tif
4484,2,0.0889,g2_0897.tif
4485,2,0.0885,g2_0897.tif
4486,3,0.2843,g2_0897.tif
4497,2,0.3717,g2_0900.tif
4498,6,0.6569,g2_0900.tif
4499,5,0.4455,g2_0900.tif
4500,8,0.4386,g2_0900.tif
4501,3,0.4556,g2_0900.tif
4502,4,0.3476,g2_0901.tif
4503,4,0.4,g2_0901.tif
4504,2,0.2719,g2_0901.tif
4505,3,0.7481,g2_0901.tif
4506,8,0.4114,g2_0901.tif
4567,4,0.7869,g2_0914.tif
4568,1,0.254,g2_0914.tif
4569,2,0.4492,g2_0914.tif
4570,2,0.2248,g2_0914.tif
4571,3,0.2118,g2_0914.tif
4617,13,0.2035,g2_0924.tif
4618,10,0.2414,g2_0924.tif
4619,4,0.2877,g2_0924.tif
4620,6,0.6008,g2_0924.tif
4621,17,0.1824,g2_0924.tif
4707,2,0.0686,g2_0942.tif
4708,1,0.0465,g2_0942.tif
4709,1,0.0523,g2_0942.tif
4710,2,0.0442,g2_0942.tif
4711,1,0.093,g2_0942.tif
4732,2,0.4474,g2_0947.tif
4733,4,0.2254,g2_0947.tif
4734,2,0.1892,g2_0947.tif
4735,2,0.3333,g2_0947.tif
4736,4,0.4521,g2_0947.tif
4742,7,0.6721,g2_0949.tif
4743,4,0.5166,g2_0949.tif
4744,6,0.641,g2_0949.tif
4745,6,0.4724,g2_0949.tif
4746,5,0.4682,g2_0949.tif
4762,5,0.5532,g2_0953.tif
4763,5,0.6348,g2_0953.tif
4764,4,0.4286,g2_0953.tif
4765,5,0.2538,g2_0953.tif
4766,6,0.4261,g2_0953.tif
4852,7,0.4813,g2_0971.tif
4853,5,0.4689,g2_0971.tif
4854,4,0.7616,g2_0971.tif
4855,8,0.4575,g2_0971.tif
4856,4,0.75,g2_0971.tif
4877,4,0.4848,g2_0976.tif
4878,4,0.7197,g2_0976.tif
4879,2,0.6223,g2_0976.tif
4880,3,0.7422,g2_0976.tif
4881,3,0.5,g2_0976.tif
4972,1,0.2914,g2_0995.tif
4973,3,0.3173,g2_0995.tif
4974,2,0.3115,g2_0995.tif
4975,3,0.3387,g2_0995.tif
4976,3,0.3158,g2_0995.tif
5002,4,0.23,g2_1001.tif
5003,3,0.4925,g2_1001.tif
5004,3,0.6885,g2_1001.tif
5005,4,0.4875,g2_1001.tif
5006,5,0.6102,g2_1001.tif
5077,5,0.3864,g2_1016.tif
5078,5,0.2258,g2_1016.tif
5079,3,0.3636,g2_1016.tif
5080,8,0.6849,g2_1016.tif
5081,5,0.7845,g2_1016.tif
5082,5,0.4141,g2_1017.tif
5083,5,0.2667,g2_1017.tif
5084,5,0.4147,g2_1017.tif
5085,4,0.6515,g2_1017.tif
5086,3,0.4694,g2_1017.tif
5107,9,0.6159,g2_1022.tif
5108,4,0.6805,g2_1022.tif
5109,8,0.7568,g2_1022.tif
5110,3,0.2474,g2_1022.tif
5111,6,0.2812,g2_1022.tif
5147,4,0.3496,g2_1030.tif
5148,4,0.4706,g2_1030.tif
5149,4,0.1944,g2_1030.tif
5150,2,0.1811,g2_1030.tif
5151,3,0.6364,g2_1030.tif
5212,5,0.3239,g2_1043.tif
5213,4,0.7444,g2_1043.tif
5214,6,0.6963,g2_1043.tif
5215,6,0.4173,g2_1043.tif
5216,5,0.4305,g2_1043.tif
5262,2,0.7207,g2_1053.tif
5263,4,0.3898,g2_1053.tif
5264,3,0.7526,g2_1053.tif
5265,3,0.6752,g2_1053.tif
5266,5,0.3024,g2_1053.tif
5277,2,0.1568,g2_1056.tif
5278,2,0.1304,g2_1056.tif
5279,4,0.2388,g2_1056.tif
5280,2,0.2243,g2_1056.tif
5281,3,0.3077,g2_1056.tif
5297,3,0.4474,g2_1060.tif
5298,6,0.3047,g2_1060.tif
5299,4,0.3659,g2_1060.tif
5300,2,0.7222,g2_1060.tif
5301,3,0.6033,g2_1060.tif
5307,12,0.2146,g2_1062.tif
5308,6,0.7919,g2_1062.tif
5309,13,0.5062,g2_1062.tif
5310,7,0.4571,g2_1062.tif
5311,8,0.2849,g2_1062.tif
5362,4,0.22,g2_1073.tif
5363,4,0.3182,g2_1073.tif
5364,3,0.2336,g2_1073.tif
5365,4,0.3676,g2_1073.tif
5366,3,0.3868,g2_1073.tif
5447,9,0.4274,g2_1090.tif
5448,9,0.3029,g2_1090.tif
5449,3,0.4645,g2_1090.tif
5450,8,0.3537,g2_1090.tif
5451,7,0.3051,g2_1090.tif
5457,4,0.2116,g2_1092.tif
5458,4,0.507,g2_1092.tif
5459,3,0.3821,g2_1092.tif
5460,4,0.473,g2_1092.tif
5461,3,0.5632,g2_1092.tif
5552,2,0.3077,g2_1111.tif
5553,3,0.4631,g2_1111.tif
5554,3,0.6026,g2_1111.tif
5555,7,0.2705,g2_1111.tif
5556,5,0.2362,g2_1111.tif
5597,3,0.6167,g2_1120.tif
5598,4,0.4221,g2_1120.tif
5599,5,0.3257,g2_1120.tif
5600,2,0.7805,g2_1120.tif
5601,4,0.6842,g2_1120.tif
5722,5,0.36,g2_1145.tif
5723,5,0.4043,g2_1145.tif
5724,3,0.416,g2_1145.tif
5725,5,0.319,g2_1145.tif
5726,3,0.2748,g2_1145.tif
5737,6,0.7887,g2_1148.tif
5738,9,0.4739,g2_1148.tif
5739,6,0.662,g2_1148.tif
5740,7,0.4399,g2_1148.tif
5741,7,0.3275,g2_1148.tif
5742,4,0.4677,g2_1149.tif
5743,5,0.6098,g2_1149.tif
5744,2,0.1559,g2_1149.tif
5745,1,0.1374,g2_1149.tif
5746,3,0.1429,g2_1149.tif
5767,2,0.193,g2_1154.tif
5768,2,0.0571,g2_1154.tif
5769,2,0.1594,g2_1154.tif
5770,2,0.1429,g2_1154.tif
5771,2,0.1269,g2_1154.tif
5872,8,0.2123,g2_1175.tif
5873,16,0.1926,g2_1175.tif
5874,3,0.1916,g2_1175.tif
5875,8,0.1977,g2_1175.tif
5876,10,0.2599,g2_1175.tif
5887,10,0.2828,g2_1178.tif
5888,5,0.337,g2_1178.tif
5889,8,0.3756,g2_1178.tif
5890,4,0.2095,g2_1178.tif
5891,4,0.5398,g2_1178.tif
5982,3,0.3206,g2_1197.tif
5983,4,0.7308,g2_1197.tif
5984,6,0.5652,g2_1197.tif
5985,3,0.3067,g2_1197.tif
5986,4,0.5283,g2_1197.tif
5987,1,0.2606,g2_1198.tif
5988,1,0.3028,g2_1198.tif
5989,2,0.1446,g2_1198.tif
5990,1,0.5,g2_1198.tif
5991,2,0.1915,g2_1198.tif
6002,3,0.3291,g2_1201.tif
6003,2,0.2791,g2_1201.tif
6004,3,0.5366,g2_1201.tif
6005,5,0.7778,g2_1201.tif
6006,2,0.4487,g2_1201.tif
6027,5,0.5156,g2_1206.tif
6028,3,0.16,g2_1206.tif
6029,4,0.4348,g2_1206.tif
6030,3,0.3312,g2_1206.tif
6031,8,0.25,g2_1206.tif
6032,4,0.729,g2_1207.tif
6033,5,0.7886,g2_1207.tif
6034,9,0.3528,g2_1207.tif
6035,6,0.5049,g2_1207.tif
6036,1,0.8086,g2_1207.tif
6052,9,0.412,g2_1211.tif
6053,6,0.4434,g2_1211.tif
6054,4,0.3883,g2_1211.tif
6055,3,0.4636,g2_1211.tif
6056,5,0.2411,g2_1211.tif
6082,6,0.3735,g2_1217.tif
6083,4,0.355,g2_1217.tif
6084,4,0.3795,g2_1217.tif
6085,7,0.3652,g2_1217.tif
6086,7,0.4301,g2_1217.tif
6162,5,0.6478,g2_1233.tif
6163,4,0.4035,g2_1233.tif
6164,2,0.2581,g2_1233.tif
6165,8,0.6479,g2_1233.tif
6166,7,0.5794,g2_1233.tif
6202,5,0.4266,g2_1241.tif
6203,5,0.6949,g2_1241.tif
6204,2,0.273,g2_1241.tif
6205,4,0.4184,g2_1241.tif
6206,2,0.3098,g2_1241.tif
6257,4,0.359,g2_1252.tif
6258,5,0.4315,g2_1252.tif
6259,4,0.3659,g2_1252.tif
6260,2,0.225,g2_1252.tif
6261,4,0.4714,g2_1252.tif
6317,3,0.2946,g2_1264.tif
6318,3,0.1053,g2_1264.tif
6319,6,0.1412,g2_1264.tif
6320,3,0.1875,g2_1264.tif
6321,2,0.23,g2_1264.tif
6322,6,0.6412,g2_1265.tif
6323,3,0.451,g2_1265.tif
6324,11,0.2011,g2_1265.tif
6325,4,0.439,g2_1265.tif
6326,4,0.4478,g2_1265.tif
6337,3,0.6336,g2_1268.tif
6338,4,0.6338,g2_1268.tif
6339,6,0.6739,g2_1268.tif
6340,5,0.5972,g2_1268.tif
6341,5,0.3711,g2_1268.tif
6367,17,0.1876,g2_1274.tif
6368,3,0.213,g2_1274.tif
6369,10,0.3368,g2_1274.tif
6370,14,0.2075,g2_1274.tif
6371,8,0.3638,g2_1274.tif
6432,8,0.218,g2_1287.tif
6433,3,0.4377,g2_1287.tif
6434,4,0.3333,g2_1287.tif
6435,5,0.6474,g2_1287.tif
6436,5,0.7202,g2_1287.tif
6447,5,0.2044,g2_1290.tif
6448,9,0.4108,g2_1290.tif
6449,6,0.5569,g2_1290.tif
6450,12,0.3361,g2_1290.tif
6451,14,0.3029,g2_1290.tif
6462,5,0.7749,g2_1293.tif
6463,5,0.7754,g2_1293.tif
6464,4,0.6636,g2_1293.tif
6465,7,0.7539,g2_1293.tif
6466,4,0.7128,g2_1293.tif
6492,8,0.349,g2_1299.tif
6493,5,0.4503,g2_1299.tif
6494,4,0.3916,g2_1299.tif
6495,14,0.1586,g2_1299.tif
6496,7,0.4609,g2_1299.tif
6497,2,0.0352,g2_1300.tif
6498,1,0.0408,g2_1300.tif
6499,1,0.0707,g2_1300.tif
6500,1,0.0625,g2_1300.tif
6501,1,0.0679,g2_1300.tif
6522,9,0.4083,g2_1305.tif
6523,13,0.2954,g2_1305.tif
6524,4,0.3932,g2_1305.tif
6525,8,0.4135,g2_1305.tif
6526,4,0.4144,g2_1305.tif
6532,10,0.3623,g2_1307.tif
6533,5,0.6828,g2_1307.tif
6534,2,0.5476,g2_1307.tif
6535,4,0.6019,g2_1307.tif
6536,6,0.6115,g2_1307.tif
6542,4,0.7516,g2_1309.tif
6543,3,0.3592,g2_1309.tif
6544,6,0.4753,g2_1309.tif
6545,5,0.5314,g2_1309.tif
6546,10,0.7832,g2_1309.tif
6547,1,0.0231,g2_1310.tif
6548,1,0.0231,g2_1310.tif
6549,2,0.0203,g2_1310.tif
6550,1,0.0231,g2_1310.tif
6551,1,0.0272,g2_1310.tif
6602,7,0.4479,g2_1321.tif
6603,9,0.3807,g2_1321.tif
6604,9,0.4539,g2_1321.tif
6605,6,0.6905,g2_1321.tif
6606,11,0.2022,g2_1321.tif
6647,3,0.1065,g2_1330.tif
6648,1,0.3512,g2_1330.tif
6649,3,0.2952,g2_1330.tif
6650,3,0.2867,g2_1330.tif
6651,2,0.3333,g2_1330.tif
6697,5,0.6325,g2_1340.tif
6698,9,0.3817,g2_1340.tif
6699,3,0.4355,g2_1340.tif
6700,4,0.7847,g2_1340.tif
6701,8,0.476,g2_1340.tif
6727,8,0.8,g2_1346.tif
6728,8,0.504,g2_1346.tif
6729,12,0.1877,g2_1346.tif
6730,8,0.4309,g2_1346.tif
6731,14,0.2879,g2_1346.tif
6737,5,0.6421,g2_1348.tif
6738,3,0.4277,g2_1348.tif
6739,4,0.4327,g2_1348.tif
6740,3,0.4395,g2_1348.tif
6741,5,0.2603,g2_1348.tif
6757,9,0.504,g2_1352.tif
6758,5,0.3142,g2_1352.tif
6759,6,0.4758,g2_1352.tif
6760,6,0.6987,g2_1352.tif
6761,3,0.35,g2_1352.tif
6817,2,0.537,g2_1364.tif
6818,2,0.7,g2_1364.tif
6819,4,0.2536,g2_1364.tif
6820,2,0.4211,g2_1364.tif
6821,4,0.5167,g2_1364.tif
6837,1,0.1508,g2_1368.tif
6838,2,0.125,g2_1368.tif
6839,2,0.1257,g2_1368.tif
6840,3,0.1781,g2_1368.tif
6841,6,0.2346,g2_1368.tif
6867,3,0.1522,g2_1374.tif
6868,2,0.1689,g2_1374.tif
6869,3,0.1164,g2_1374.tif
6870,2,0.1441,g2_1374.tif
6871,2,0.3621,g2_1374.tif
6877,6,0.2759,g2_1376.tif
6878,7,0.339,g2_1376.tif
6879,8,0.2629,g2_1376.tif
6880,3,0.52,g2_1376.tif
6881,7,0.5492,g2_1376.tif
6897,6,0.5682,g2_1380.tif
6898,7,0.6541,g2_1380.tif
6899,4,0.6054,g2_1380.tif
6900,8,0.6429,g2_1380.tif
6901,6,0.5312,g2_1380.tif
6917,9,0.2594,g2_1384.tif
6918,4,0.2653,g2_1384.tif
6919,12,0.2995,g2_1384.tif
6920,10,0.4408,g2_1384.tif
6921,9,0.319,g2_1384.tif
6927,4,0.3669,g2_1386.tif
6928,4,0.5435,g2_1386.tif
6929,5,0.2995,g2_1386.tif
6930,5,0.5476,g2_1386.tif
6931,7,0.2598,g2_1386.tif
6962,3,0.2805,g2_1393.tif
6963,5,0.2336,g2_1393.tif
6964,4,0.2527,g2_1393.tif
6965,4,0.55,g2_1393.tif
6966,3,0.266,g2_1393.tif
6972,3,0.0969,g2_1395.tif
6973,4,0.2754,g2_1395.tif
6974,2,0.2862,g2_1395.tif
6975,3,0.1795,g2_1395.tif
6976,2,0.1179,g2_1395.tif
6987,11,0.4532,g2_1398.tif
6988,12,0.2436,g2_1398.tif
6989,10,0.3315,g2_1398.tif
6990,8,0.3671,g2_1398.tif
6991,20,0.1847,g2_1398.tif
6992,10,0.2453,g2_1398.tif
7018,5,0.3776,g2_1404.tif
7019,6,0.7522,g2_1404.tif
7020,5,0.7327,g2_1404.tif
7021,3,0.7083,g2_1404.tif
7022,3,0.6923,g2_1404.tif
7088,8,0.6467,g2_1418.tif
7089,3,0.6741,g2_1418.tif
7090,2,0.3246,g2_1418.tif
7091,4,0.3846,g2_1418.tif
7092,3,0.4775,g2_1418.tif
7163,3,0.3226,g2_1433.tif
7164,2,0.4721,g2_1433.tif
7165,4,0.2847,g2_1433.tif
7166,5,0.1584,g2_1433.tif
7167,4,0.2767,g2_1433.tif
7193,5,0.4659,g2_1439.tif
7194,4,0.4868,g2_1439.tif
7195,4,0.6531,g2_1439.tif
7196,2,0.2674,g2_1439.tif
